TIME,ISSUE_SYM_ID,AVG_ENTRD_UNIT_PR,SHORT_SELL_QTY,SELL_QTY,BUY_QTY
14:44:00,FBT,31.77849167,0,1816,1816
14:44:30,FBT,30.70323617,1178,7171,7171
14:45:00,FBT,29.19704667,2262,9713,9713
14:46:00,FBT,29.86714286,0,2278,2278
14:46:30,FBT,29.74,0,207,207
14:47:30,FBT,28.56666667,0,520,520
14:49:00,FBT,27.26,0,50,50
14:50:00,FBT,27.5,0,25,25
14:00:00,FCG,16.96,2200,3100,3100
14:00:30,FCG,16.97444,0,1200,1200
14:01:00,FCG,16.97174286,200,1788,1788
14:01:30,FCG,16.965,1200,1620,1620
14:02:00,FCG,16.97,0,600,600
14:03:30,FCG,16.94,100,200,200
14:04:00,FCG,16.9446,0,1000,1000
14:04:30,FCG,16.925,0,2800,2800
14:05:00,FCG,16.930875,100,1631,1631
14:05:30,FCG,16.936199,200,606,606
14:06:00,FCG,16.91177222,1000,2300,2300
14:06:30,FCG,16.89569655,525,18975,18975
14:07:00,FCG,16.872,0,1876,1876
14:07:30,FCG,16.87857143,400,1950,1950
14:08:00,FCG,16.88111111,335,920,920
14:08:30,FCG,16.85278571,428,1656,1656
14:09:30,FCG,16.835,300,700,700
14:10:00,FCG,16.82508333,0,530,530
14:10:30,FCG,16.80499355,978,16594,16594
14:11:00,FCG,16.78847619,500,2860,2860
14:11:30,FCG,16.77095238,650,4200,4200
14:12:00,FCG,16.75375,0,1980,1980
14:12:30,FCG,16.79,700,2200,2200
14:13:00,FCG,16.79,600,600,600
14:13:30,FCG,16.81,400,1000,1000
14:14:00,FCG,16.81,0,630,630
14:15:00,FCG,16.8016,200,600,600
14:15:30,FCG,16.83644444,30,1160,1160
14:16:00,FCG,16.835,0,700,700
14:16:30,FCG,16.84,100,100,100
14:17:00,FCG,16.8,0,25,25
14:17:30,FCG,16.79371429,200,900,900
14:18:00,FCG,16.74922308,700,1600,1600
14:18:30,FCG,16.77,300,730,730
14:19:00,FCG,16.77261111,900,3020,3020
14:19:30,FCG,16.74,100,200,200
14:20:00,FCG,16.72111667,1000,3500,3500
14:20:30,FCG,16.69674444,800,2355,2355
14:21:00,FCG,16.6529881,7918,12793,12793
14:21:30,FCG,16.64884,750,1550,1550
14:22:00,FCG,16.65090909,251,1264,1264
14:22:30,FCG,16.66,100,100,100
14:23:30,FCG,16.64,0,225,225
14:24:00,FCG,16.642625,100,5600,5600
14:24:30,FCG,16.6825,600,800,800
14:25:00,FCG,16.68501818,1100,3450,3450
14:25:30,FCG,16.707,0,100,100
14:26:00,FCG,16.72105,0,2166,2166
14:27:00,FCG,16.69142857,1100,2255,2255
14:27:30,FCG,16.668,2300,3196,3196
14:28:00,FCG,16.64602,200,530,530
14:28:30,FCG,16.64333333,12,212,212
14:29:00,FCG,16.66667778,0,2600,2600
14:29:30,FCG,16.66285714,400,3500,3500
14:30:00,FCG,16.68525,0,1800,1800
14:31:00,FCG,16.6572,700,2300,2300
14:31:30,FCG,16.64,200,200,200
14:32:00,FCG,16.64,0,200,200
14:32:30,FCG,16.625,100,200,200
14:33:00,FCG,16.62666667,200,400,400
14:33:30,FCG,16.63284167,1038,2918,2918
14:34:00,FCG,16.64266667,1100,1200,1200
14:34:30,FCG,16.63,500,820,820
14:35:00,FCG,16.59403333,100,3460,3460
14:35:30,FCG,16.59,0,700,700
14:36:00,FCG,16.58333333,0,1951,1951
14:36:30,FCG,16.55164091,230,5752,5752
14:37:00,FCG,16.53336667,200,4600,4600
14:37:30,FCG,16.53365333,2100,5160,5160
14:38:00,FCG,16.55625,600,2800,2800
14:38:30,FCG,16.57,300,300,300
14:39:00,FCG,16.49424706,3300,55882,55882
14:39:30,FCG,16.44332247,5530,15395,15395
14:40:00,FCG,16.40908824,3400,14611,14611
14:40:30,FCG,16.40852941,2300,5914,5914
14:41:00,FCG,16.42423636,100,8526,8526
14:41:30,FCG,16.41666667,318,354,354
14:42:00,FCG,16.41147368,2100,4500,4500
14:42:30,FCG,16.39068889,2324,5259,5259
14:43:00,FCG,16.31218889,2019,13179,13179
14:43:30,FCG,16.27961538,4203,10074,10074
14:44:00,FCG,16.2324,2531,5837,5837
14:44:30,FCG,16.11849296,6438,12664,12664
14:45:00,FCG,16.0644,10911,13921,13921
14:45:30,FCG,16.04067797,2196,4238,4238
14:46:00,FCG,16.02828387,1600,6861,6861
14:46:30,FCG,16.16365385,2500,7188,7188
14:47:00,FCG,16.13,1300,4124,4124
14:47:30,FCG,16.02833333,600,2465,2465
14:48:00,FCG,14.70605435,340,77684,77684
14:48:30,FCG,7.410985915,65,27436,27436
14:49:30,FCG,15.8425,100,520,520
14:50:30,FCG,16.31608696,200,4262,4262
14:06:30,FDV,20.92005,0,1100,1100
14:10:30,FDV,20.91,239,317,317
14:13:00,FDV,20.89,0,2000,2000
14:14:00,FDV,20.884,0,200,200
14:21:00,FDV,20.73,199,398,398
14:35:00,FDV,20.6608,0,128,128
14:37:00,FDV,20.6,100,100,100
14:38:30,FDV,20.614,0,300,300
14:40:30,FDV,20.45,0,600,600
14:41:00,FDV,20.47005,0,1000,1000
14:43:30,FDV,20.23857143,450,700,700
14:44:30,FDV,19.28075,1625,5050,5050
14:46:00,FDV,11.53375,250,3576,3576
14:07:00,FEX,24.28005,68,136,136
14:08:30,FEX,24.28,600,600,600
14:09:00,FEX,24.24,0,1400,1400
14:13:30,FEX,24.24,0,873,873
14:14:30,FEX,24.2494,0,50,50
14:21:30,FEX,23.984,0,2200,2200
14:23:00,FEX,24.03,0,500,500
14:43:00,FEX,23.421,157,314,314
14:44:30,FEX,22.42007692,3524,7848,7848
14:45:00,FEX,3.253,200,2448,2448
14:45:30,FEX,0.103666667,0,20027,20027
14:00:00,FGD,20.38,1,1,1
14:05:00,FGD,20.2105,2409,5003,5003
14:10:30,FGD,20.2155,0,2000,2000
14:11:30,FGD,20.11,0,250,250
14:12:00,FGD,20.09,435,870,870
14:13:00,FGD,20.12,75,150,150
14:18:00,FGD,20.061,0,2064,2064
14:20:00,FGD,20.021,0,969,969
14:20:30,FGD,20.001,0,332,332
14:21:00,FGD,20,100,2100,2100
14:31:30,FGD,19.989,0,1275,1275
14:33:00,FGD,19.95,500,2760,2760
14:39:00,FGD,19.79,0,100,100
14:40:30,FGD,19.67,3000,5400,5400
14:42:00,FGD,19.71,0,500,500
14:42:30,FGD,19.71,0,100,100
14:43:30,FGD,19.37,0,2000,2000
14:44:00,FGD,18.51875,0,3020,3020
14:45:30,FGD,15.65625,0,997,997
14:47:00,FGD,10.3,89,178,178
14:47:30,FGD,11.5,0,200,200
14:09:00,FLM,36.65,0,288,288
14:37:00,FLM,36.1,0,1200,1200
14:39:30,FLM,36,0,300,300
14:42:30,FLM,35.86,0,8,8
14:43:30,FLM,34.871,0,300,300
14:45:30,FLM,32.008,0,800,800
14:46:00,FLM,6.76,0,2258,2258
14:47:30,FLM,13.19,0,100,100
14:02:00,FNI,20.83,0,259,259
14:03:30,FNI,20.80556667,400,1528,1528
14:04:00,FNI,20.847193999999998,0,3974,3974
14:04:30,FNI,20.79,0,250,250
14:06:00,FNI,20.78,0,72,72
14:06:30,FNI,20.772,0,300,300
14:07:00,FNI,20.75,0,1290,1290
14:08:30,FNI,20.752,0,1300,1300
14:10:00,FNI,20.70111111,200,1140,1140
14:10:30,FNI,20.69,0,75,75
14:13:00,FNI,20.7,0,710,710
14:15:30,FNI,20.7108,0,600,600
14:16:00,FNI,20.7146,0,200,200
14:20:00,FNI,20.58093333,500,1218,1218
14:20:30,FNI,20.55,300,1000,1000
14:25:00,FNI,20.56,0,800,800
14:26:30,FNI,20.61,0,8,8
14:28:30,FNI,20.568,0,542,542
14:29:30,FNI,20.55505,0,525,525
14:30:30,FNI,20.54,200,1100,1100
14:32:00,FNI,20.51666667,0,2006,2006
14:33:00,FNI,20.5139,0,3300,3300
14:33:30,FNI,20.53,0,100,100
14:35:00,FNI,20.51,0,2500,2500
14:36:30,FNI,20.48078571,0,1600,1600
14:37:30,FNI,20.4,0,850,850
14:38:00,FNI,20.41416667,0,590,590
14:39:30,FNI,20.31,0,100,100
14:40:00,FNI,20.24,0,1220,1220
14:40:30,FNI,20.23,0,100,100
14:41:00,FNI,20.24,750,2250,2250
14:42:00,FNI,20.275,0,500,500
14:43:00,FNI,20.184,0,250,250
14:43:30,FNI,20.088,1465,3047,3047
14:44:00,FNI,20.002,8135,15870,15870
14:44:30,FNI,20,0,320,320
14:45:00,FNI,19.96666667,0,415,415
14:46:00,FNI,19.60259259,5060,11920,11920
14:46:30,FNI,19.41,0,60,60
14:47:00,FNI,19.92,0,72,72
14:47:30,FNI,19.92,0,57,57
14:48:00,FNI,18.99666667,0,704,704
14:48:30,FNI,18.72002,243,1072,1072
14:04:30,FNX,27.9975,75,1983,1983
14:05:00,FNX,27.97285714,0,4350,4350
14:07:30,FNX,27.95,0,1,1
14:10:00,FNX,27.89,100,200,200
14:17:00,FNX,27.80003333,323,726,726
14:18:00,FNX,27.75,360,800,800
14:20:30,FNX,27.66066667,0,936,936
14:25:00,FNX,27.70571429,0,942,942
14:25:30,FNX,27.71,0,143,143
14:26:00,FNX,27.7305,545,1090,1090
14:32:30,FNX,27.62536667,1099,1198,1198
14:39:00,FNX,27.488,0,950,950
14:43:30,FNX,27.01,0,225,225
14:44:00,FNX,26.89,0,166,166
14:44:30,FNX,26.89,0,83,83
14:45:00,FNX,25.786,100,687,687
14:45:30,FNX,25.06555556,696,2597,2597
14:46:00,FNX,0.131433333,167,6432,6432
14:46:30,FNX,19.898,200,900,900
14:47:00,FNX,26.22,3930,6860,6860
14:47:30,FNX,8.366666667,0,1199,1199
14:02:00,FPT,13.13,0,50,50
14:11:00,FPT,13.13785714,0,950,950
14:12:00,FPT,13.1,300,600,600
14:17:30,FPT,12.9,0,100,100
14:18:30,FPT,12.9,0,200,200
14:30:00,FPT,13.08,0,200,200
14:35:00,FPT,12.975,900,1200,1200
14:42:30,FPT,12.91818182,200,2200,2200
14:44:30,FPT,12.79666667,0,775,775
14:45:00,FPT,12.77,0,100,100
14:46:30,FPT,12.71,0,1000,1000
14:47:30,FPT,8.617,3500,7600,7600
14:48:00,FPT,11.55,100,1000,1000
14:48:30,FPT,10.98071429,100,2557,2557
14:49:30,FPT,11.22764706,800,2800,2800
14:13:30,FTA,23.7042,0,350,350
14:17:00,FTA,23.7,100,100,100
14:39:00,FTA,23.2901,0,113,113
14:40:30,FTA,23.19,550,1100,1100
14:44:00,FTA,22.86266667,6850,11500,11500
14:44:30,FTA,16.18892857,3683,9081,9081
14:45:00,FTA,0.267727273,13463,26996,26996
14:21:00,FTC,24.22,200,600,600
14:21:30,FTC,24.19733333,191,1039,1039
14:35:00,FTC,24.12684211,240,5822,5822
14:37:30,FTC,24.03,100,981,981
14:39:30,FTC,23.91,600,1150,1150
14:44:30,FTC,18.8664,6300,13410,13410
14:45:00,FTC,5.347142857,0,2273,2273
14:45:30,FTC,0.145,100,164,164
14:46:30,FTC,0.16,100,100,100
14:05:00,FTY,30.12,1000,3000,3000
14:09:30,FTY,30.03795,200,200,200
14:10:30,FTY,30.01,50,100,100
14:11:00,FTY,30,200,200,200
14:12:00,FTY,29.95,0,450,450
14:13:00,FTY,30,0,100,100
14:27:00,FTY,29.9901,0,183,183
14:33:00,FTY,29.86,0,500,500
14:33:30,FTY,29.905,0,1724,1724
14:39:30,FTY,29.51,0,874,874
14:40:00,FTY,29.40285714,738,1820,1820
14:41:00,FTY,29.54,0,100,100
14:42:00,FTY,29.46,0,50,50
14:43:00,FTY,29.208,0,500,500
14:43:30,FTY,29.01666667,0,650,650
14:45:00,FTY,27.62019231,790,6178,6178
14:45:30,FTY,1.3132,0,9553,9553
14:46:30,FTY,0.13,0,100,100
14:12:00,FUD,18.95003333,100,300,300
14:49:00,FUD,2.941666667,0,750,750
14:49:30,FUD,17.912,0,650,650
14:06:30,FVD,13.78,0,1,1
14:09:00,FVD,13.75333333,500,5570,5570
14:12:00,FVD,13.71307692,755,6100,6100
14:18:00,FVD,13.7,0,754,754
14:20:30,FVD,13.6505,600,2400,2400
14:21:00,FVD,13.64583333,1250,4780,4780
14:25:30,FVD,13.694,0,2000,2000
14:26:30,FVD,13.7,0,200,200
14:33:30,FVD,13.64,0,2,2
14:39:00,FVD,13.6,0,200,200
14:39:30,FVD,13.53571429,268,961,961
14:40:00,FVD,13.51,0,2400,2400
14:40:30,FVD,13.488286,0,3045,3045
14:41:00,FVD,13.5,100,600,600
14:43:00,FVD,13.39,1050,2100,2100
14:44:30,FVD,13.13746154,2435,9970,9970
14:46:30,FVD,13,0,106,106
14:49:00,FVD,13.8,0,72,72
14:02:30,FXD,16.87,0,111,111
14:05:00,FXD,16.83,2258,3387,3387
14:06:30,FXD,16.80742857,0,4651,4651
14:07:00,FXD,16.8,0,440,440
14:07:30,FXD,16.812,0,375,375
14:08:30,FXD,16.794,0,422,422
14:09:00,FXD,16.762,0,761,761
14:09:30,FXD,16.764,0,622,622
14:10:00,FXD,16.75,0,2060,2060
14:10:30,FXD,16.75006667,900,10604,10604
14:11:00,FXD,16.75,0,61,61
14:11:30,FXD,16.74571429,0,2695,2695
14:15:30,FXD,16.77,0,47,47
14:16:30,FXD,16.73,0,120,120
14:18:00,FXD,16.6675,0,560,560
14:23:00,FXD,16.57666667,0,1754,1754
14:24:30,FXD,16.62,0,64,64
14:27:30,FXD,16.658,396,1260,1260
14:28:30,FXD,16.66,605,605,605
14:29:00,FXD,16.64,0,42,42
14:30:30,FXD,16.6408,404,1149,1149
14:31:00,FXD,16.64,50,50,50
14:31:30,FXD,16.61,0,258,258
14:37:00,FXD,16.5078,0,2785,2785
14:37:30,FXD,16.500025,0,4120,4120
14:38:00,FXD,16.5102,0,130,130
14:38:30,FXD,16.51,872,1744,1744
14:39:00,FXD,16.49391304,0,6393,6393
14:39:30,FXD,16.4499,0,150,150
14:40:00,FXD,16.38,0,1100,1100
14:41:00,FXD,16.4,0,30,30
14:42:00,FXD,16.36,1700,5100,5100
14:42:30,FXD,16.34857143,0,2402,2402
14:43:00,FXD,16.25136364,623,12807,12807
14:44:00,FXD,16.15625,0,4633,4633
14:45:00,FXD,15.78230769,0,4255,4255
14:45:30,FXD,15.77,0,679,679
14:48:00,FXD,15.88,0,400,400
14:48:30,FXD,16.12,0,126,126
14:00:00,FXH,23.09875,0,608,608
14:06:00,FXH,23.05,0,72,72
14:07:00,FXH,23.03,0,1,1
14:08:30,FXH,23.0001,0,100,100
14:13:30,FXH,22.97133333,0,1220,1220
14:23:00,FXH,22.8,0,97,97
14:24:00,FXH,22.79,600,1200,1200
14:24:30,FXH,22.81,0,320,320
14:25:30,FXH,22.81,0,345,345
14:26:00,FXH,22.84,0,63,63
14:29:00,FXH,22.8,0,30,30
14:32:00,FXH,22.78,0,84,84
14:35:00,FXH,22.73533333,0,865,865
14:35:30,FXH,22.75,0,410,410
14:36:00,FXH,22.75,0,1032,1032
14:36:30,FXH,22.726,0,274,274
14:38:30,FXH,22.72,1200,2400,2400
14:39:30,FXH,22.615025,700,2049,2049
14:41:30,FXH,22.51,0,100,100
14:42:30,FXH,22.48025,0,1068,1068
14:43:00,FXH,22.38771429,0,2225,2225
14:44:00,FXH,22.151,0,900,900
14:45:00,FXH,18.81075,2750,7197,7197
14:45:30,FXH,0.14202,0,1600,1600
14:46:30,FXH,1.74,0,8799,8799
14:47:30,FXH,18.4,100,200,200
14:48:00,FXH,0.005821429,2286,4572,4572
14:06:30,FXL,18.2,0,1000,1000
14:11:30,FXL,18.09,0,1000,1000
14:17:30,FXL,18.06,0,60,60
14:18:00,FXL,18.001,0,450,450
14:18:30,FXL,18.0025,2250,4500,4500
14:19:00,FXL,18.02166667,1700,3400,3400
14:20:30,FXL,17.982,0,895,895
14:21:00,FXL,17.95,0,7100,7100
14:23:00,FXL,17.94,0,1500,1500
14:23:30,FXL,17.92894737,13436,54072,54072
14:29:00,FXL,17.99,0,36,36
14:35:00,FXL,17.86,1135,2270,2270
14:37:00,FXL,17.8203,0,535,535
14:40:00,FXL,17.67,0,147,147
14:40:30,FXL,17.65333333,865,2003,2003
14:41:00,FXL,17.6656,369,2338,2338
14:41:30,FXL,17.67909091,0,13327,13327
14:42:00,FXL,17.66272727,800,7341,7341
14:42:30,FXL,17.66505,8,216,216
14:43:00,FXL,17.56,0,1000,1000
14:43:30,FXL,17.5,740,1728,1728
14:44:00,FXL,17.445,0,720,720
14:44:30,FXL,17.155,0,650,650
14:45:30,FXL,16.3,0,250,250
14:46:00,FXL,5.233333333,100,1000,1000
14:46:30,FXL,0.113611111,0,10641,10641
14:47:00,FXL,8.535,0,310,310
14:48:30,FXL,6.904406452,0,7192,7192
14:49:00,FXL,4.892914286,0,1560,1560
14:49:30,FXL,17.12,0,100,100
14:00:00,FXN,16.73,400,1300,1300
14:04:00,FXN,16.71047368,3200,3200,3200
14:05:00,FXN,16.683,300,300,300
14:07:30,FXN,16.64,150,150,150
14:08:00,FXN,16.64,100,100,100
14:08:30,FXN,16.61,300,300,300
14:09:00,FXN,16.5845,121,242,242
14:10:00,FXN,16.589,200,200,200
14:10:30,FXN,16.578,100,100,100
14:11:00,FXN,16.549,100,100,100
14:11:30,FXN,16.49,0,96,96
14:12:00,FXN,16.5395,200,400,400
14:13:00,FXN,16.579,2023,3090,3090
14:13:30,FXN,16.56125,1900,3800,3800
14:14:00,FXN,16.572,1127,2254,2254
14:14:30,FXN,16.58,200,200,200
14:15:30,FXN,16.609,400,400,400
14:16:00,FXN,16.6096,1500,1500,1500
14:16:30,FXN,16.6,300,300,300
14:17:00,FXN,16.579,600,600,600
14:18:00,FXN,16.528,150,150,150
14:19:00,FXN,16.5505,500,1000,1000
14:20:00,FXN,16.49,1000,2000,2000
14:20:30,FXN,16.46206667,0,2218,2218
14:21:00,FXN,16.476,200,200,200
14:21:30,FXN,16.4019,0,400,400
14:22:00,FXN,16.426,500,1400,1400
14:23:00,FXN,16.43171429,500,900,900
14:23:30,FXN,16.478,300,600,600
14:24:00,FXN,16.46,0,300,300
14:24:30,FXN,16.4996,550,1050,1050
14:25:00,FXN,16.50366667,0,400,400
14:26:00,FXN,16.548,150,150,150
14:27:00,FXN,16.539,250,250,250
14:28:00,FXN,16.523,550,550,550
14:28:30,FXN,16.4856,605,605,605
14:29:00,FXN,16.50266667,500,536,536
14:33:00,FXN,16.46667778,500,1622,1622
14:33:30,FXN,16.44,0,800,800
14:35:30,FXN,16.389,800,800,800
14:36:30,FXN,16.39,300,300,300
14:37:00,FXN,16.35,2000,2000,2000
14:38:30,FXN,16.36,700,700,700
14:40:00,FXN,16.23,0,400,400
14:42:00,FXN,16.23235556,1000,6452,6452
14:42:30,FXN,16.19,0,27,27
14:43:30,FXN,16.04640833,3576,6356,6356
14:44:30,FXN,15.6105,1300,2724,2724
14:45:30,FXN,16.04,100,1300,1300
14:46:00,FXN,15.1488,2722,6444,6444
14:46:30,FXN,0.729583333,0,10873,10873
14:47:30,FXN,15.91,200,400,400
14:48:30,FXN,16.04,200,400,400
14:49:00,FXN,17.1,100,100,100
14:50:30,FXN,22,100,300,300
14:02:30,FXO,13.25875,199,199,199
14:06:00,FXO,13.246875,2828,4338,4338
14:06:30,FXO,13.20217,2460,7664,7664
14:07:00,FXO,13.19,0,1,1
14:07:30,FXO,13.19,0,1079,1079
14:08:30,FXO,13.18815167,200,1622,1622
14:09:00,FXO,13.17366667,0,3346,3346
14:09:30,FXO,13.17,0,1662,1662
14:10:00,FXO,13.17,0,107,107
14:10:30,FXO,13.17,0,1203,1203
14:11:00,FXO,13.165,0,162,162
14:11:30,FXO,13.13666667,0,226,226
14:13:00,FXO,13.1894,0,40,40
14:15:30,FXO,13.21,0,60,60
14:17:30,FXO,13.17,0,64,64
14:18:00,FXO,13.134,108,1473,1473
14:19:00,FXO,13.168,250,250,250
14:20:00,FXO,13.11001667,338,906,906
14:23:00,FXO,13.109,250,250,250
14:24:00,FXO,13.096,0,346,346
14:24:30,FXO,13.11,0,120,120
14:25:00,FXO,13.14,140,140,140
14:26:00,FXO,13.158,500,500,500
14:27:30,FXO,13.13872,498,1196,1196
14:28:30,FXO,13.1195,800,800,800
14:29:00,FXO,13.11,0,50,50
14:30:30,FXO,13.10133333,0,830,830
14:31:00,FXO,13.1,50,50,50
14:31:30,FXO,13.0836,0,316,316
14:33:30,FXO,13.1,75,75,75
14:36:00,FXO,13.07,80,80,80
14:36:30,FXO,13.05,200,200,200
14:37:00,FXO,13.0399,5584,10659,10659
14:37:30,FXO,13.01001111,3930,14217,14217
14:38:00,FXO,13.01875278,9095,22904,22904
14:38:30,FXO,13.02833333,170,2173,2173
14:39:30,FXO,12.99195122,15520,26220,26220
14:40:30,FXO,12.91571429,730,3890,3890
14:41:00,FXO,12.92005,0,1100,1100
14:41:30,FXO,12.931,430,860,860
14:42:00,FXO,12.94365455,0,12067,12067
14:42:30,FXO,12.94,11,22,22
14:43:00,FXO,12.87,0,369,369
14:44:00,FXO,12.76333333,2560,6784,6784
14:45:00,FXO,12.39375,47356,76545,76545
14:45:30,FXO,5.243917391,1682,8695,8695
14:46:00,FXO,6.34,100,1047,1047
14:46:30,FXO,11.71,0,406,406
14:47:00,FXO,11.91,0,1085,1085
14:49:30,FXO,9.632956522,1501,3202,3202
14:50:00,FXO,11.4,0,300,300
14:00:30,FXU,15.2199,164,164,164
14:13:30,FXU,15.14333333,700,2400,2400
14:22:00,FXU,15.008,0,2300,2300
14:35:00,FXU,14.961,625,1875,1875
14:42:30,FXU,14.839,10,30,30
14:44:30,FXU,14.0728,913,1806,1806
14:47:30,FXU,11.26666667,300,600,600
14:48:00,FXU,1.639090909,1000,3200,3200
14:50:00,FXU,0.15,100,100,100
14:00:30,FXZ,20.4,100,100,100
14:01:00,FXZ,20.41,0,1000,1000
14:02:30,FXZ,20.404,0,184,184
14:03:00,FXZ,20.39,0,1000,1000
14:03:30,FXZ,20.3894,615,615,615
14:04:00,FXZ,20.37666667,100,708,708
14:05:00,FXZ,20.36,100,100,100
14:05:30,FXZ,20.37,0,800,800
14:06:00,FXZ,20.35,0,1489,1489
14:06:30,FXZ,20.33,0,110,110
14:07:00,FXZ,20.32555556,605,2125,2125
14:07:30,FXZ,20.33,100,100,100
14:08:00,FXZ,20.33,0,100,100
14:09:30,FXZ,20.29,100,100,100
14:10:00,FXZ,20.28,230,660,660
14:10:30,FXZ,20.26666667,200,247,247
14:11:00,FXZ,20.2452,1205,3416,3416
14:11:30,FXZ,20.21005,350,700,700
14:12:00,FXZ,20.1903614,5113,13432,13432
14:12:30,FXZ,20.198,0,974,974
14:13:30,FXZ,20.24333333,1367,3600,3600
14:14:00,FXZ,20.24,580,1160,1160
14:14:30,FXZ,20.24,100,100,100
14:15:30,FXZ,20.245,100,139,139
14:16:00,FXZ,20.23,0,152,152
14:18:00,FXZ,20.122,0,1920,1920
14:19:00,FXZ,20.159525,200,892,892
14:19:30,FXZ,20.13166667,0,3444,3444
14:20:00,FXZ,20.105,0,125,125
14:20:30,FXZ,20.05,0,1470,1470
14:21:00,FXZ,20.0483,470,2198,2198
14:22:00,FXZ,20.00831429,11411,26387,26387
14:22:30,FXZ,20.01,7342,16083,16083
14:23:00,FXZ,20.03,0,2802,2802
14:23:30,FXZ,20.02604651,7262,15211,15211
14:24:00,FXZ,20.02172414,8335,17215,17215
14:24:30,FXZ,20.05142857,2226,4552,4552
14:25:00,FXZ,20.08811111,7153,13603,13603
14:25:30,FXZ,20.081,2263,4526,4526
14:26:00,FXZ,20.10909091,732,1464,1464
14:27:30,FXZ,20.129,0,1024,1024
14:28:30,FXZ,20.0978,0,977,977
14:29:00,FXZ,20.1,0,32,32
14:30:30,FXZ,20.09,0,534,534
14:31:30,FXZ,20.055,0,206,206
14:32:00,FXZ,20.05,0,100,100
14:33:00,FXZ,20.06,100,100,100
14:33:30,FXZ,20.0687,0,230,230
14:35:00,FXZ,20,0,5851,5851
14:36:30,FXZ,19.93714286,1000,2478,2478
14:37:00,FXZ,19.9,0,13747,13747
14:37:30,FXZ,19.89090909,0,11200,11200
14:38:00,FXZ,19.90227273,14000,42825,42825
14:38:30,FXZ,19.916,0,874,874
14:39:00,FXZ,19.87,0,1132,1132
14:39:30,FXZ,19.79666667,0,6885,6885
14:40:00,FXZ,19.73,0,310,310
14:40:30,FXZ,19.758,0,1670,1670
14:41:00,FXZ,19.77001538,300,2997,2997
14:42:30,FXZ,19.7,0,1814,1814
14:43:00,FXZ,19.61,0,5296,5296
14:43:30,FXZ,19.5,0,720,720
14:44:00,FXZ,19.48333333,4071,9093,9093
14:45:00,FXZ,19.19404,0,823,823
14:45:30,FXZ,17.28076923,200,9232,9232
14:47:30,FXZ,14.41333333,0,775,775
14:49:00,FXZ,8.091,0,1660,1660
14:49:30,FXZ,0.16,0,100,100
14:50:30,FXZ,10.33333333,0,2365,2365
14:03:30,FYX,26,0,370,370
14:07:30,FYX,25.97,0,1,1
14:08:30,FYX,25.93,263,1025,1025
14:26:00,FYX,25.76,56,112,112
14:36:30,FYX,25.5,0,260,260
14:38:00,FYX,25.5,0,314,314
14:38:30,FYX,25.5,0,307,307
14:39:30,FYX,25.42,401,802,802
14:44:30,FYX,23.56806452,2129,8845,8845
14:45:00,FYX,0.108507183,24900,59564,59564
14:46:30,FYX,8.706666667,100,300,300
14:47:00,FYX,23.445,0,360,360
14:49:30,FYX,14.948125,0,1304,1304
14:50:30,FYX,16.25733333,20,1572,1572
14:00:00,G,16.23833333,100,600,600
14:00:30,G,16.25,0,500,500
14:01:00,G,16.25,0,700,700
14:01:30,G,16.241,1500,3000,3000
14:02:00,G,16.24,300,1400,1400
14:03:00,G,16.24,100,800,800
14:03:30,G,16.2325,200,1400,1400
14:04:00,G,16.22833333,0,300,300
14:04:30,G,16.22126,100,3700,3700
14:06:00,G,16.2275,300,500,500
14:07:00,G,16.204,0,1800,1800
14:07:30,G,16.205,109,609,609
14:08:00,G,16.2,0,200,200
14:08:30,G,16.19574074,900,5800,5800
14:09:00,G,16.18842105,400,2600,2600
14:10:00,G,16.200625,1100,5100,5100
14:10:30,G,16.17,0,100,100
14:11:00,G,16.19,200,1700,1700
14:11:30,G,16.17413793,1300,8000,8000
14:12:00,G,16.15928571,100,800,800
14:12:30,G,16.16502222,300,1000,1000
14:13:00,G,16.17000556,1900,2800,2800
14:13:30,G,16.16,0,500,500
14:14:30,G,16.16727273,300,1300,1300
14:15:00,G,16.16000769,400,2300,2300
14:16:00,G,16.16282857,300,4300,4300
14:16:30,G,16.16636364,100,1300,1300
14:17:00,G,16.15555556,200,3800,3800
14:17:30,G,16.14857143,300,3630,3630
14:18:00,G,16.11733333,100,2200,2200
14:18:30,G,16.12214286,200,700,700
14:19:00,G,16.14,0,800,800
14:20:00,G,16.10244167,300,4100,4100
14:20:30,G,16.09375,1005,4005,4005
14:21:00,G,16.06,195,795,795
14:21:30,G,16.06811111,1400,4300,4300
14:22:00,G,16.06833333,300,1000,1000
14:22:30,G,16.07416667,1000,2400,2400
14:23:00,G,16.06,200,200,200
14:23:30,G,16.05725,1502,3302,3302
14:24:00,G,16.068,300,500,500
14:24:30,G,16.08,800,2400,2400
14:25:00,G,16.08083333,900,2400,2400
14:25:30,G,16.10333333,0,900,900
14:26:00,G,16.09941111,2300,5000,5000
14:26:30,G,16.09,200,1600,1600
14:27:00,G,16.09818182,700,4000,4000
14:27:30,G,16.1,0,1000,1000
14:28:00,G,16.08261905,700,7800,7800
14:28:30,G,16.08333333,100,600,600
14:29:00,G,16.09,0,200,200
14:29:30,G,16.09083333,500,1800,1800
14:30:00,G,16.0875,300,2300,2300
14:30:30,G,16.06,100,1000,1000
14:31:00,G,16.05758667,200,1500,1500
14:31:30,G,16.05,0,200,200
