id,date,deaths,highlight
MLT,2020-09-21,23,FALSE
MLT,2020-09-22,23,FALSE
MLT,2020-09-23,25,FALSE
MLT,2020-09-24,27,FALSE
MLT,2020-09-25,29,FALSE
MLT,2020-09-26,31,FALSE
MLT,2020-09-27,31,FALSE
MLT,2020-09-28,32,FALSE
MLT,2020-09-29,34,FALSE
MLT,2020-09-30,35,FALSE
MLT,2020-10-01,35,FALSE
MLT,2020-10-02,37,FALSE
MLT,2020-10-03,38,FALSE
MLT,2020-10-04,39,FALSE
MLT,2020-10-05,39,FALSE
MLT,2020-10-06,40,FALSE
MLT,2020-10-07,41,FALSE
MLT,2020-10-08,41,FALSE
MLT,2020-10-09,41,FALSE
MLT,2020-10-10,41,FALSE
MLT,2020-10-11,41,FALSE
MLT,2020-10-12,43,FALSE
MLT,2020-10-13,44,FALSE
MLT,2020-10-14,44,FALSE
MLT,2020-10-15,45,FALSE
MLT,2020-10-16,45,FALSE
MLT,2020-10-17,45,FALSE
MLT,2020-10-18,45,FALSE
MLT,2020-10-19,45,FALSE
MLT,2020-10-20,46,FALSE
MLT,2020-10-21,46,FALSE
MLT,2020-10-22,49,FALSE
MLT,2020-10-23,49,FALSE
MLT,2020-10-24,50,FALSE
MLT,2020-10-25,51,FALSE
MLT,2020-10-26,53,FALSE
MLT,2020-10-27,55,FALSE
MMR,2020-01-22,NA,FALSE
MMR,2020-01-23,NA,FALSE
MMR,2020-01-24,NA,FALSE
MMR,2020-01-25,NA,FALSE
MMR,2020-01-26,NA,FALSE
MMR,2020-01-27,NA,FALSE
MMR,2020-01-28,NA,FALSE
MMR,2020-01-29,NA,FALSE
MMR,2020-01-30,NA,FALSE
MMR,2020-01-31,NA,FALSE
MMR,2020-02-01,NA,FALSE
MMR,2020-02-02,NA,FALSE
MMR,2020-02-03,NA,FALSE
MMR,2020-02-04,NA,FALSE
MMR,2020-02-05,NA,FALSE
MMR,2020-02-06,NA,FALSE
MMR,2020-02-07,NA,FALSE
MMR,2020-02-08,NA,FALSE
MMR,2020-02-09,NA,FALSE
MMR,2020-02-10,NA,FALSE
MMR,2020-02-11,NA,FALSE
MMR,2020-02-12,NA,FALSE
MMR,2020-02-13,NA,FALSE
MMR,2020-02-14,NA,FALSE
MMR,2020-02-15,NA,FALSE
MMR,2020-02-16,NA,FALSE
MMR,2020-02-17,NA,FALSE
MMR,2020-02-18,NA,FALSE
MMR,2020-02-19,NA,FALSE
MMR,2020-02-20,NA,FALSE
MMR,2020-02-21,NA,FALSE
MMR,2020-02-22,NA,FALSE
MMR,2020-02-23,NA,FALSE
MMR,2020-02-24,NA,FALSE
MMR,2020-02-25,NA,FALSE
MMR,2020-02-26,NA,FALSE
MMR,2020-02-27,NA,FALSE
MMR,2020-02-28,NA,FALSE
MMR,2020-02-29,NA,FALSE
MMR,2020-03-01,NA,FALSE
MMR,2020-03-02,NA,FALSE
MMR,2020-03-03,NA,FALSE
MMR,2020-03-04,NA,FALSE
MMR,2020-03-05,NA,FALSE
MMR,2020-03-06,NA,FALSE
MMR,2020-03-07,NA,FALSE
MMR,2020-03-08,NA,FALSE
MMR,2020-03-09,NA,FALSE
MMR,2020-03-10,NA,FALSE
MMR,2020-03-11,NA,FALSE
MMR,2020-03-12,NA,FALSE
MMR,2020-03-13,NA,FALSE
MMR,2020-03-14,NA,FALSE
MMR,2020-03-15,NA,FALSE
MMR,2020-03-16,NA,FALSE
MMR,2020-03-17,NA,FALSE
MMR,2020-03-18,NA,FALSE
MMR,2020-03-19,NA,FALSE
MMR,2020-03-20,NA,FALSE
MMR,2020-03-21,NA,FALSE
MMR,2020-03-22,NA,FALSE
MMR,2020-03-23,NA,FALSE
MMR,2020-03-24,NA,FALSE
MMR,2020-03-25,NA,FALSE
MMR,2020-03-26,NA,FALSE
MMR,2020-03-27,NA,FALSE
MMR,2020-03-28,NA,FALSE
MMR,2020-03-29,NA,FALSE
MMR,2020-03-30,NA,FALSE
MMR,2020-03-31,1,FALSE
MMR,2020-04-01,1,FALSE
MMR,2020-04-02,1,FALSE
MMR,2020-04-03,1,FALSE
MMR,2020-04-04,1,FALSE
MMR,2020-04-05,1,FALSE
MMR,2020-04-06,1,FALSE
MMR,2020-04-07,1,FALSE
MMR,2020-04-08,3,FALSE
MMR,2020-04-09,3,FALSE
MMR,2020-04-10,3,FALSE
MMR,2020-04-11,3,FALSE
MMR,2020-04-12,4,FALSE
MMR,2020-04-13,4,FALSE
MMR,2020-04-14,4,FALSE
MMR,2020-04-15,4,FALSE
MMR,2020-04-16,4,FALSE
MMR,2020-04-17,4,FALSE
MMR,2020-04-18,5,FALSE
MMR,2020-04-19,5,FALSE
MMR,2020-04-20,5,FALSE
MMR,2020-04-21,5,FALSE
MMR,2020-04-22,5,FALSE
MMR,2020-04-23,5,FALSE
MMR,2020-04-24,5,FALSE
MMR,2020-04-25,5,FALSE
MMR,2020-04-26,5,FALSE
MMR,2020-04-27,5,FALSE
MMR,2020-04-28,5,FALSE
MMR,2020-04-29,6,FALSE
MMR,2020-04-30,6,FALSE
MMR,2020-05-01,6,FALSE
MMR,2020-05-02,6,FALSE
MMR,2020-05-03,6,FALSE
MMR,2020-05-04,6,FALSE
MMR,2020-05-05,6,FALSE
MMR,2020-05-06,6,FALSE
MMR,2020-05-07,6,FALSE
MMR,2020-05-08,6,FALSE
MMR,2020-05-09,6,FALSE
MMR,2020-05-10,6,FALSE
MMR,2020-05-11,6,FALSE
MMR,2020-05-12,6,FALSE
MMR,2020-05-13,6,FALSE
MMR,2020-05-14,6,FALSE
MMR,2020-05-15,6,FALSE
MMR,2020-05-16,6,FALSE
MMR,2020-05-17,6,FALSE
MMR,2020-05-18,6,FALSE
MMR,2020-05-19,6,FALSE
MMR,2020-05-20,6,FALSE
MMR,2020-05-21,6,FALSE
MMR,2020-05-22,6,FALSE
MMR,2020-05-23,6,FALSE
MMR,2020-05-24,6,FALSE
MMR,2020-05-25,6,FALSE
MMR,2020-05-26,6,FALSE
MMR,2020-05-27,6,FALSE
MMR,2020-05-28,6,FALSE
MMR,2020-05-29,6,FALSE
MMR,2020-05-30,6,FALSE
MMR,2020-05-31,6,FALSE
MMR,2020-06-01,6,FALSE
MMR,2020-06-02,6,FALSE
MMR,2020-06-03,6,FALSE
MMR,2020-06-04,6,FALSE
MMR,2020-06-05,6,FALSE
MMR,2020-06-06,6,FALSE
MMR,2020-06-07,6,FALSE
MMR,2020-06-08,6,FALSE
MMR,2020-06-09,6,FALSE
MMR,2020-06-10,6,FALSE
MMR,2020-06-11,6,FALSE
MMR,2020-06-12,6,FALSE
MMR,2020-06-13,6,FALSE
MMR,2020-06-14,6,FALSE
MMR,2020-06-15,6,FALSE
MMR,2020-06-16,6,FALSE
MMR,2020-06-17,6,FALSE
MMR,2020-06-18,6,FALSE
MMR,2020-06-19,6,FALSE
MMR,2020-06-20,6,FALSE
MMR,2020-06-21,6,FALSE
MMR,2020-06-22,6,FALSE
MMR,2020-06-23,6,FALSE
MMR,2020-06-24,6,FALSE
MMR,2020-06-25,6,FALSE
MMR,2020-06-26,6,FALSE
MMR,2020-06-27,6,FALSE
MMR,2020-06-28,6,FALSE
MMR,2020-06-29,6,FALSE
MMR,2020-06-30,6,FALSE
MMR,2020-07-01,6,FALSE
MMR,2020-07-02,6,FALSE
MMR,2020-07-03,6,FALSE
MMR,2020-07-04,6,FALSE
MMR,2020-07-05,6,FALSE
MMR,2020-07-06,6,FALSE
MMR,2020-07-07,6,FALSE
MMR,2020-07-08,6,FALSE
MMR,2020-07-09,6,FALSE
MMR,2020-07-10,6,FALSE
MMR,2020-07-11,6,FALSE
MMR,2020-07-12,6,FALSE
MMR,2020-07-13,6,FALSE
MMR,2020-07-14,6,FALSE
MMR,2020-07-15,6,FALSE
MMR,2020-07-16,6,FALSE
MMR,2020-07-17,6,FALSE
MMR,2020-07-18,6,FALSE
MMR,2020-07-19,6,FALSE
MMR,2020-07-20,6,FALSE
MMR,2020-07-21,6,FALSE
MMR,2020-07-22,6,FALSE
MMR,2020-07-23,6,FALSE
MMR,2020-07-24,6,FALSE
MMR,2020-07-25,6,FALSE
MMR,2020-07-26,6,FALSE
MMR,2020-07-27,6,FALSE
MMR,2020-07-28,6,FALSE
MMR,2020-07-29,6,FALSE
MMR,2020-07-30,6,FALSE
MMR,2020-07-31,6,FALSE
MMR,2020-08-01,6,FALSE
MMR,2020-08-02,6,FALSE
MMR,2020-08-03,6,FALSE
MMR,2020-08-04,6,FALSE
MMR,2020-08-05,6,FALSE
MMR,2020-08-06,6,FALSE
MMR,2020-08-07,6,FALSE
MMR,2020-08-08,6,FALSE
MMR,2020-08-09,6,FALSE
MMR,2020-08-10,6,FALSE
MMR,2020-08-11,6,FALSE
MMR,2020-08-12,6,FALSE
MMR,2020-08-13,6,FALSE
MMR,2020-08-14,6,FALSE
MMR,2020-08-15,6,FALSE
MMR,2020-08-16,6,FALSE
MMR,2020-08-17,6,FALSE
MMR,2020-08-18,6,FALSE
MMR,2020-08-19,6,FALSE
MMR,2020-08-20,6,FALSE
MMR,2020-08-21,6,FALSE
MMR,2020-08-22,6,FALSE
MMR,2020-08-23,6,FALSE
MMR,2020-08-24,6,FALSE
MMR,2020-08-25,6,FALSE
MMR,2020-08-26,6,FALSE
MMR,2020-08-27,6,FALSE
MMR,2020-08-28,6,FALSE
MMR,2020-08-29,6,FALSE
MMR,2020-08-30,6,FALSE
MMR,2020-08-31,6,FALSE
MMR,2020-09-01,6,FALSE
MMR,2020-09-02,6,FALSE
MMR,2020-09-03,6,FALSE
MMR,2020-09-04,7,FALSE
MMR,2020-09-05,8,FALSE
MMR,2020-09-06,8,FALSE
MMR,2020-09-07,8,FALSE
MMR,2020-09-08,12,FALSE
MMR,2020-09-09,14,FALSE
MMR,2020-09-10,14,FALSE
MMR,2020-09-11,14,FALSE
MMR,2020-09-12,16,FALSE
MMR,2020-09-13,24,FALSE
MMR,2020-09-14,32,FALSE
MMR,2020-09-15,39,FALSE
MMR,2020-09-16,46,FALSE
MMR,2020-09-17,61,FALSE
MMR,2020-09-18,75,FALSE
MMR,2020-09-19,81,FALSE
MMR,2020-09-20,94,FALSE
MMR,2020-09-21,100,FALSE
MMR,2020-09-22,116,FALSE
MMR,2020-09-23,133,FALSE
MMR,2020-09-24,155,FALSE
MMR,2020-09-25,174,FALSE
MMR,2020-09-26,198,FALSE
MMR,2020-09-27,226,FALSE
MMR,2020-09-28,256,FALSE
MMR,2020-09-29,284,FALSE
MMR,2020-09-30,310,FALSE
MMR,2020-10-01,321,FALSE
MMR,2020-10-02,353,FALSE
MMR,2020-10-03,371,FALSE
MMR,2020-10-04,412,FALSE
MMR,2020-10-05,444,FALSE
MMR,2020-10-06,471,FALSE
MMR,2020-10-07,510,FALSE
MMR,2020-10-08,535,FALSE
MMR,2020-10-09,566,FALSE
MMR,2020-10-10,598,FALSE
MMR,2020-10-11,646,FALSE
MMR,2020-10-12,664,FALSE
MMR,2020-10-13,693,FALSE
MMR,2020-10-14,732,FALSE
MMR,2020-10-15,765,FALSE
MMR,2020-10-16,799,FALSE
MMR,2020-10-17,838,FALSE
MMR,2020-10-18,880,FALSE
MMR,2020-10-19,914,FALSE
MMR,2020-10-20,945,FALSE
MMR,2020-10-21,972,FALSE
MMR,2020-10-22,1005,FALSE
MMR,2020-10-23,1038,FALSE
MMR,2020-10-24,1066,FALSE
MMR,2020-10-25,1095,FALSE
MMR,2020-10-26,1122,FALSE
MMR,2020-10-27,1147,FALSE
MNE,2020-01-22,NA,FALSE
MNE,2020-01-23,NA,FALSE
MNE,2020-01-24,NA,FALSE
MNE,2020-01-25,NA,FALSE
MNE,2020-01-26,NA,FALSE
MNE,2020-01-27,NA,FALSE
MNE,2020-01-28,NA,FALSE
MNE,2020-01-29,NA,FALSE
MNE,2020-01-30,NA,FALSE
MNE,2020-01-31,NA,FALSE
MNE,2020-02-01,NA,FALSE
MNE,2020-02-02,NA,FALSE
MNE,2020-02-03,NA,FALSE
MNE,2020-02-04,NA,FALSE
MNE,2020-02-05,NA,FALSE
MNE,2020-02-06,NA,FALSE
MNE,2020-02-07,NA,FALSE
MNE,2020-02-08,NA,FALSE
MNE,2020-02-09,NA,FALSE
MNE,2020-02-10,NA,FALSE
MNE,2020-02-11,NA,FALSE
MNE,2020-02-12,NA,FALSE
MNE,2020-02-13,NA,FALSE
MNE,2020-02-14,NA,FALSE
MNE,2020-02-15,NA,FALSE
MNE,2020-02-16,NA,FALSE
MNE,2020-02-17,NA,FALSE
MNE,2020-02-18,NA,FALSE
MNE,2020-02-19,NA,FALSE
MNE,2020-02-20,NA,FALSE
MNE,2020-02-21,NA,FALSE
MNE,2020-02-22,NA,FALSE
MNE,2020-02-23,NA,FALSE
MNE,2020-02-24,NA,FALSE
MNE,2020-02-25,NA,FALSE
MNE,2020-02-26,NA,FALSE
MNE,2020-02-27,NA,FALSE
MNE,2020-02-28,NA,FALSE
MNE,2020-02-29,NA,FALSE
MNE,2020-03-01,NA,FALSE
MNE,2020-03-02,NA,FALSE
MNE,2020-03-03,NA,FALSE
MNE,2020-03-04,NA,FALSE
MNE,2020-03-05,NA,FALSE
MNE,2020-03-06,NA,FALSE
MNE,2020-03-07,NA,FALSE
MNE,2020-03-08,NA,FALSE
MNE,2020-03-09,NA,FALSE
MNE,2020-03-10,NA,FALSE
MNE,2020-03-11,NA,FALSE
MNE,2020-03-12,NA,FALSE
MNE,2020-03-13,NA,FALSE
MNE,2020-03-14,NA,FALSE
MNE,2020-03-15,NA,FALSE
MNE,2020-03-16,NA,FALSE
MNE,2020-03-17,NA,FALSE
MNE,2020-03-18,NA,FALSE
MNE,2020-03-19,NA,FALSE
MNE,2020-03-20,NA,FALSE
MNE,2020-03-21,NA,FALSE
MNE,2020-03-22,NA,FALSE
MNE,2020-03-23,1,FALSE
MNE,2020-03-24,1,FALSE
MNE,2020-03-25,1,FALSE
MNE,2020-03-26,1,FALSE
MNE,2020-03-27,1,FALSE
MNE,2020-03-28,1,FALSE
MNE,2020-03-29,1,FALSE
MNE,2020-03-30,1,FALSE
MNE,2020-03-31,2,FALSE
MNE,2020-04-01,2,FALSE
MNE,2020-04-02,2,FALSE
MNE,2020-04-03,2,FALSE
MNE,2020-04-04,2,FALSE
MNE,2020-04-05,2,FALSE
MNE,2020-04-06,2,FALSE
MNE,2020-04-07,2,FALSE
MNE,2020-04-08,2,FALSE
MNE,2020-04-09,2,FALSE
MNE,2020-04-10,2,FALSE
MNE,2020-04-11,2,FALSE
MNE,2020-04-12,3,FALSE
MNE,2020-04-13,3,FALSE
MNE,2020-04-14,4,FALSE
MNE,2020-04-15,4,FALSE
MNE,2020-04-16,4,FALSE
MNE,2020-04-17,5,FALSE
MNE,2020-04-18,5,FALSE
MNE,2020-04-19,5,FALSE
MNE,2020-04-20,5,FALSE
MNE,2020-04-21,5,FALSE
MNE,2020-04-22,5,FALSE
MNE,2020-04-23,5,FALSE
MNE,2020-04-24,6,FALSE
MNE,2020-04-25,6,FALSE
MNE,2020-04-26,7,FALSE
MNE,2020-04-27,7,FALSE
MNE,2020-04-28,7,FALSE
MNE,2020-04-29,7,FALSE
MNE,2020-04-30,7,FALSE
MNE,2020-05-01,7,FALSE
MNE,2020-05-02,8,FALSE
MNE,2020-05-03,8,FALSE
MNE,2020-05-04,8,FALSE
MNE,2020-05-05,8,FALSE
MNE,2020-05-06,8,FALSE
MNE,2020-05-07,8,FALSE
MNE,2020-05-08,8,FALSE
MNE,2020-05-09,8,FALSE
MNE,2020-05-10,9,FALSE
MNE,2020-05-11,9,FALSE
MNE,2020-05-12,9,FALSE
MNE,2020-05-13,9,FALSE
MNE,2020-05-14,9,FALSE
MNE,2020-05-15,9,FALSE
MNE,2020-05-16,9,FALSE
MNE,2020-05-17,9,FALSE
MNE,2020-05-18,9,FALSE
MNE,2020-05-19,9,FALSE
MNE,2020-05-20,9,FALSE
MNE,2020-05-21,9,FALSE
MNE,2020-05-22,9,FALSE
MNE,2020-05-23,9,FALSE
MNE,2020-05-24,9,FALSE
MNE,2020-05-25,9,FALSE
MNE,2020-05-26,9,FALSE
MNE,2020-05-27,9,FALSE
MNE,2020-05-28,9,FALSE
MNE,2020-05-29,9,FALSE
MNE,2020-05-30,9,FALSE
MNE,2020-05-31,9,FALSE
MNE,2020-06-01,9,FALSE
MNE,2020-06-02,9,FALSE
MNE,2020-06-03,9,FALSE
MNE,2020-06-04,9,FALSE
MNE,2020-06-05,9,FALSE
MNE,2020-06-06,9,FALSE
MNE,2020-06-07,9,FALSE
MNE,2020-06-08,9,FALSE
MNE,2020-06-09,9,FALSE
MNE,2020-06-10,9,FALSE
MNE,2020-06-11,9,FALSE
MNE,2020-06-12,9,FALSE
MNE,2020-06-13,9,FALSE
MNE,2020-06-14,9,FALSE
MNE,2020-06-15,9,FALSE
MNE,2020-06-16,9,FALSE
MNE,2020-06-17,9,FALSE
MNE,2020-06-18,9,FALSE
MNE,2020-06-19,9,FALSE
MNE,2020-06-20,9,FALSE
MNE,2020-06-21,9,FALSE
MNE,2020-06-22,9,FALSE
MNE,2020-06-23,9,FALSE
MNE,2020-06-24,9,FALSE
MNE,2020-06-25,9,FALSE
MNE,2020-06-26,9,FALSE
MNE,2020-06-27,9,FALSE
MNE,2020-06-28,11,FALSE
MNE,2020-06-29,11,FALSE
MNE,2020-06-30,12,FALSE
MNE,2020-07-01,12,FALSE
MNE,2020-07-02,12,FALSE
MNE,2020-07-03,13,FALSE
MNE,2020-07-04,14,FALSE
MNE,2020-07-05,14,FALSE
MNE,2020-07-06,14,FALSE
MNE,2020-07-07,17,FALSE
MNE,2020-07-08,17,FALSE
MNE,2020-07-09,19,FALSE
MNE,2020-07-10,19,FALSE
MNE,2020-07-11,23,FALSE
MNE,2020-07-12,23,FALSE
MNE,2020-07-13,24,FALSE
MNE,2020-07-14,24,FALSE
MNE,2020-07-15,24,FALSE
MNE,2020-07-16,24,FALSE
MNE,2020-07-17,26,FALSE
MNE,2020-07-18,30,FALSE
MNE,2020-07-19,32,FALSE
MNE,2020-07-20,32,FALSE
MNE,2020-07-21,35,FALSE
MNE,2020-07-22,39,FALSE
MNE,2020-07-23,40,FALSE
MNE,2020-07-24,43,FALSE
MNE,2020-07-25,43,FALSE
MNE,2020-07-26,43,FALSE
MNE,2020-07-27,45,FALSE
MNE,2020-07-28,45,FALSE
MNE,2020-07-29,47,FALSE
MNE,2020-07-30,47,FALSE
MNE,2020-07-31,48,FALSE
MNE,2020-08-01,50,FALSE
MNE,2020-08-02,51,FALSE
MNE,2020-08-03,52,FALSE
MNE,2020-08-04,53,FALSE
MNE,2020-08-05,57,FALSE
MNE,2020-08-06,60,FALSE
MNE,2020-08-07,61,FALSE
MNE,2020-08-08,62,FALSE
MNE,2020-08-09,64,FALSE
MNE,2020-08-10,68,FALSE
MNE,2020-08-11,71,FALSE
MNE,2020-08-12,73,FALSE
MNE,2020-08-13,73,FALSE
MNE,2020-08-14,73,FALSE
MNE,2020-08-15,75,FALSE
MNE,2020-08-16,77,FALSE
MNE,2020-08-17,80,FALSE
MNE,2020-08-18,80,FALSE
MNE,2020-08-19,80,FALSE
MNE,2020-08-20,81,FALSE
MNE,2020-08-21,82,FALSE
MNE,2020-08-22,84,FALSE
MNE,2020-08-23,84,FALSE
MNE,2020-08-24,84,FALSE
MNE,2020-08-25,87,FALSE
MNE,2020-08-26,88,FALSE
MNE,2020-08-27,89,FALSE
MNE,2020-08-28,92,FALSE
MNE,2020-08-29,93,FALSE
MNE,2020-08-30,98,FALSE
MNE,2020-08-31,100,FALSE
MNE,2020-09-01,102,FALSE
MNE,2020-09-02,104,FALSE
MNE,2020-09-03,104,FALSE
MNE,2020-09-04,106,FALSE
MNE,2020-09-05,107,FALSE
MNE,2020-09-06,108,FALSE
MNE,2020-09-07,109,FALSE
MNE,2020-09-08,112,FALSE
MNE,2020-09-09,114,FALSE
MNE,2020-09-10,114,FALSE
MNE,2020-09-11,115,FALSE
MNE,2020-09-12,118,FALSE
MNE,2020-09-13,120,FALSE
MNE,2020-09-14,121,FALSE
MNE,2020-09-15,123,FALSE
MNE,2020-09-16,126,FALSE
MNE,2020-09-17,129,FALSE
MNE,2020-09-18,133,FALSE
MNE,2020-09-19,134,FALSE
MNE,2020-09-20,136,FALSE
MNE,2020-09-21,138,FALSE
MNE,2020-09-22,146,FALSE
MNE,2020-09-23,151,FALSE
MNE,2020-09-24,154,FALSE
MNE,2020-09-25,155,FALSE
MNE,2020-09-26,158,FALSE
MNE,2020-09-27,158,FALSE
MNE,2020-09-28,163,FALSE
MNE,2020-09-29,164,FALSE
MNE,2020-09-30,169,FALSE
MNE,2020-10-01,170,FALSE
MNE,2020-10-02,172,FALSE
MNE,2020-10-03,174,FALSE
MNE,2020-10-04,179,FALSE
MNE,2020-10-05,182,FALSE
MNE,2020-10-06,188,FALSE
MNE,2020-10-07,190,FALSE
MNE,2020-10-08,191,FALSE
MNE,2020-10-09,194,FALSE
MNE,2020-10-10,198,FALSE
MNE,2020-10-11,202,FALSE
MNE,2020-10-12,211,FALSE
MNE,2020-10-13,213,FALSE
MNE,2020-10-14,217,FALSE
MNE,2020-10-15,221,FALSE
MNE,2020-10-16,228,FALSE
MNE,2020-10-17,231,FALSE
MNE,2020-10-18,236,FALSE
MNE,2020-10-19,240,FALSE
MNE,2020-10-20,247,FALSE
MNE,2020-10-21,250,FALSE
MNE,2020-10-22,253,FALSE
MNE,2020-10-23,255,FALSE
MNE,2020-10-24,263,FALSE
MNE,2020-10-25,266,FALSE
MNE,2020-10-26,270,FALSE
MNE,2020-10-27,275,FALSE
MNG,2020-01-22,NA,FALSE
MNG,2020-01-23,NA,FALSE
MNG,2020-01-24,NA,FALSE
MNG,2020-01-25,NA,FALSE
MNG,2020-01-26,NA,FALSE
MNG,2020-01-27,NA,FALSE
MNG,2020-01-28,NA,FALSE
MNG,2020-01-29,NA,FALSE
MNG,2020-01-30,NA,FALSE
MNG,2020-01-31,NA,FALSE
MNG,2020-02-01,NA,FALSE
MNG,2020-02-02,NA,FALSE
MNG,2020-02-03,NA,FALSE
MNG,2020-02-04,NA,FALSE
MNG,2020-02-05,NA,FALSE
MNG,2020-02-06,NA,FALSE
MNG,2020-02-07,NA,FALSE
MNG,2020-02-08,NA,FALSE
MNG,2020-02-09,NA,FALSE
MNG,2020-02-10,NA,FALSE
MNG,2020-02-11,NA,FALSE
MNG,2020-02-12,NA,FALSE
MNG,2020-02-13,NA,FALSE
MNG,2020-02-14,NA,FALSE
MNG,2020-02-15,NA,FALSE
MNG,2020-02-16,NA,FALSE
MNG,2020-02-17,NA,FALSE
MNG,2020-02-18,NA,FALSE
MNG,2020-02-19,NA,FALSE
MNG,2020-02-20,NA,FALSE
MNG,2020-02-21,NA,FALSE
MNG,2020-02-22,NA,FALSE
MNG,2020-02-23,NA,FALSE
MNG,2020-02-24,NA,FALSE
MNG,2020-02-25,NA,FALSE
MNG,2020-02-26,NA,FALSE
MNG,2020-02-27,NA,FALSE
MNG,2020-02-28,NA,FALSE
MNG,2020-02-29,NA,FALSE
MNG,2020-03-01,NA,FALSE
MNG,2020-03-02,NA,FALSE
MNG,2020-03-03,NA,FALSE
MNG,2020-03-04,NA,FALSE
MNG,2020-03-05,NA,FALSE
MNG,2020-03-06,NA,FALSE
MNG,2020-03-07,NA,FALSE
MNG,2020-03-08,NA,FALSE
MNG,2020-03-09,NA,FALSE
MNG,2020-03-10,NA,FALSE
MNG,2020-03-11,NA,FALSE
MNG,2020-03-12,NA,FALSE
MNG,2020-03-13,NA,FALSE
MNG,2020-03-14,NA,FALSE
MNG,2020-03-15,NA,FALSE
MNG,2020-03-16,NA,FALSE
MNG,2020-03-17,NA,FALSE
MNG,2020-03-18,NA,FALSE
MNG,2020-03-19,NA,FALSE
MNG,2020-03-20,NA,FALSE
MNG,2020-03-21,NA,FALSE
MNG,2020-03-22,NA,FALSE
MNG,2020-03-23,NA,FALSE
MNG,2020-03-24,NA,FALSE
MNG,2020-03-25,NA,FALSE
MNG,2020-03-26,NA,FALSE
MNG,2020-03-27,NA,FALSE
MNG,2020-03-28,NA,FALSE
MNG,2020-03-29,NA,FALSE
MNG,2020-03-30,NA,FALSE
MNG,2020-03-31,NA,FALSE
MNG,2020-04-01,NA,FALSE
MNG,2020-04-02,NA,FALSE
MNG,2020-04-03,NA,FALSE
MNG,2020-04-04,NA,FALSE
MNG,2020-04-05,NA,FALSE
MNG,2020-04-06,NA,FALSE
MNG,2020-04-07,NA,FALSE
MNG,2020-04-08,NA,FALSE
MNG,2020-04-09,NA,FALSE
MNG,2020-04-10,NA,FALSE
MNG,2020-04-11,NA,FALSE
MNG,2020-04-12,NA,FALSE
MNG,2020-04-13,NA,FALSE
MNG,2020-04-14,NA,FALSE
MNG,2020-04-15,NA,FALSE
MNG,2020-04-16,NA,FALSE
MNG,2020-04-17,NA,FALSE
MNG,2020-04-18,NA,FALSE
MNG,2020-04-19,NA,FALSE
MNG,2020-04-20,NA,FALSE
MNG,2020-04-21,NA,FALSE
MNG,2020-04-22,NA,FALSE
MNG,2020-04-23,NA,FALSE
MNG,2020-04-24,NA,FALSE
MNG,2020-04-25,NA,FALSE
MNG,2020-04-26,NA,FALSE
MNG,2020-04-27,NA,FALSE
MNG,2020-04-28,NA,FALSE
MNG,2020-04-29,NA,FALSE
MNG,2020-04-30,NA,FALSE
MNG,2020-05-01,NA,FALSE
MNG,2020-05-02,NA,FALSE
MNG,2020-05-03,NA,FALSE
MNG,2020-05-04,NA,FALSE
MNG,2020-05-05,NA,FALSE
MNG,2020-05-06,NA,FALSE
MNG,2020-05-07,NA,FALSE
MNG,2020-05-08,NA,FALSE
MNG,2020-05-09,NA,FALSE
MNG,2020-05-10,NA,FALSE
MNG,2020-05-11,NA,FALSE
MNG,2020-05-12,NA,FALSE
MNG,2020-05-13,NA,FALSE
MNG,2020-05-14,NA,FALSE
MNG,2020-05-15,NA,FALSE
MNG,2020-05-16,NA,FALSE
MNG,2020-05-17,NA,FALSE
MNG,2020-05-18,NA,FALSE
MNG,2020-05-19,NA,FALSE
MNG,2020-05-20,NA,FALSE
MNG,2020-05-21,NA,FALSE
MNG,2020-05-22,NA,FALSE
MNG,2020-05-23,NA,FALSE
MNG,2020-05-24,NA,FALSE
MNG,2020-05-25,NA,FALSE
MNG,2020-05-26,NA,FALSE
MNG,2020-05-27,NA,FALSE
MNG,2020-05-28,NA,FALSE
MNG,2020-05-29,NA,FALSE
MNG,2020-05-30,NA,FALSE
MNG,2020-05-31,NA,FALSE
MNG,2020-06-01,NA,FALSE
MNG,2020-06-02,NA,FALSE
MNG,2020-06-03,NA,FALSE
MNG,2020-06-04,NA,FALSE
MNG,2020-06-05,NA,FALSE
MNG,2020-06-06,NA,FALSE
MNG,2020-06-07,NA,FALSE
MNG,2020-06-08,NA,FALSE
MNG,2020-06-09,NA,FALSE
MNG,2020-06-10,NA,FALSE
MNG,2020-06-11,NA,FALSE
MNG,2020-06-12,NA,FALSE
MNG,2020-06-13,NA,FALSE
MNG,2020-06-14,NA,FALSE
MNG,2020-06-15,NA,FALSE
MNG,2020-06-16,NA,FALSE
MNG,2020-06-17,NA,FALSE
MNG,2020-06-18,NA,FALSE
MNG,2020-06-19,NA,FALSE
MNG,2020-06-20,NA,FALSE
MNG,2020-06-21,NA,FALSE
MNG,2020-06-22,NA,FALSE
MNG,2020-06-23,NA,FALSE
MNG,2020-06-24,NA,FALSE
MNG,2020-06-25,NA,FALSE
MNG,2020-06-26,NA,FALSE
MNG,2020-06-27,NA,FALSE
MNG,2020-06-28,NA,FALSE
MNG,2020-06-29,NA,FALSE
MNG,2020-06-30,NA,FALSE
MNG,2020-07-01,NA,FALSE
MNG,2020-07-02,NA,FALSE
